Herd_Year,Parity_conception_interval,Calving_season,No_calvings,Tournament_within_WC,Herd_Year(fighting_ability),Age_class,Weight_category_WC,Body_weight,Animal,Fighting_ability,Fat,Protein,Milk
4287,3,4,4,0,0,0,0,0,142,0,11.2,10.8,35.49
4287,5,3,5,0,0,0,0,0,142,0,11,10.8,33.62
4345,5,3,2,0,0,0,0,0,143,0,11.3,12,40.35
4346,8,3,3,0,0,0,0,0,143,0,11.7,12.5,41.98
2395,5,3,2,0,0,0,0,0,144,0,9,8.4,25.22
4039,0,3,2,0,0,0,0,0,145,0,7.2,7.8,22.71
4040,8,2,3,0,0,0,0,0,145,0,9,9.4,26.52
4042,4,5,5,0,0,0,0,0,145,0,12.6,10.5,30.72
572,5,4,4,0,0,0,0,0,146,0,9.8,10.4,31.83
1133,9,2,2,0,0,0,0,0,147,0,10.5,10.1,29.37
1145,8,4,3,0,0,0,0,0,147,0,10.9,11,33.44
1150,9,2,5,0,0,0,0,0,147,0,10.6,10.1,28.84
3589,6,2,2,0,0,0,0,0,148,0,8.9,8.5,25.22
3590,4,3,3,0,0,0,0,0,148,0,9.4,10,28.41
3591,5,3,4,0,0,0,0,0,148,0,9.3,9.8,28.4
3592,6,2,5,0,0,0,0,0,148,0,10.6,11.1,32.6
4132,5,2,4,0,0,0,0,0,149,0,13.3,12.7,38.21
4133,6,2,5,0,0,0,0,0,149,0,13.7,13.5,39.39
1319,4,4,1,0,0,0,0,0,150,0,7.8,7.7,23.53
1319,3,3,2,0,0,0,0,0,150,0,8.1,8,25.2
1320,6,2,3,0,0,0,0,0,150,0,9.9,10,30.58
1321,7,2,4,0,0,0,0,0,150,0,10.7,10.1,32.36
1322,4,3,5,0,0,0,0,0,150,0,9.5,9.8,29.54
3913,8,1,1,0,0,0,0,0,151,0,7.4,7.9,20.99
893,9,2,3,0,0,0,0,0,151,0,10.3,9.9,27.42
894,3,4,4,0,0,0,0,0,151,0,9.9,10.2,29.83
3809,2,5,3,0,0,0,0,0,152,0,11.9,11.5,32.77
3809,5,3,4,0,0,0,0,0,152,0,11.4,11.3,32.06
3810,5,3,5,0,0,0,0,0,152,0,12.7,11.3,32.47
2894,6,2,3,0,0,0,0,0,153,0,7.9,7.9,22.58
2895,3,3,4,0,0,0,0,0,153,0,8.2,6.8,19.67
2896,8,2,5,0,0,0,0,0,153,0,7.4,8,22.63
3686,5,3,2,0,0,0,0,0,154,0,7.8,8.2,23.39
3613,5,3,2,0,0,0,0,0,155,0,12.9,11.2,33.21
3614,7,3,3,0,0,0,0,0,155,0,13.6,13,38.68
3615,4,3,4,0,0,0,0,0,155,0,12.7,12.8,37.6
3616,5,3,5,0,0,0,0,0,155,0,12.5,12.3,35.24
3904,8,2,2,0,0,0,0,0,156,0,10.5,10.6,30.84
3905,4,4,3,0,0,0,0,0,156,0,7.2,7.6,21.78
690,4,3,4,0,0,0,0,0,156,0,16.1,15.9,45.04
1091,5,2,1,0,0,0,0,0,157,0,8.6,8.3,21.86
1092,6,2,2,0,0,0,0,0,157,0,12.8,11.9,32.97
1093,5,2,3,0,0,0,0,0,157,0,10.2,9.6,26.91
1094,4,3,4,0,0,0,0,0,157,0,10.6,9.3,26.25
1095,4,2,5,0,0,0,0,0,157,0,7.6,7.4,21.1
2807,9,2,2,0,0,0,0,0,158,0,5.4,5.6,15.46
2808,4,3,3,0,0,0,0,0,158,0,7,6.8,18.51
2809,5,3,4,0,0,0,0,0,158,0,6.6,6.7,20.29
2810,5,3,5,0,0,0,0,0,158,0,7.5,8,23.16
723,5,2,4,0,0,0,0,0,159,0,4.2,4.9,14.98
724,4,3,4,0,0,0,0,0,159,0,6.3,7.6,22.48
1888,4,2,1,0,0,0,0,0,160,0,8.2,9,25.2
1889,4,2,2,0,0,0,0,0,160,0,11.6,11.4,32.63
1890,6,2,3,0,0,0,0,0,160,0,9.7,10.5,30.72
1891,5,2,4,0,0,0,0,0,160,0,12.8,12.3,36.45
1892,5,2,5,0,0,0,0,0,160,0,9.7,12.6,34.67
2937,5,3,1,0,0,0,0,0,161,0,5.3,4.9,13.8
2938,4,3,2,0,0,0,0,0,161,0,7.4,6.7,19.2
2939,5,3,3,0,0,0,0,0,161,0,8.2,7.7,22.46
2940,6,3,4,0,0,0,0,0,161,0,7.1,7,20.97
2941,4,3,5,0,0,0,0,0,161,0,3.7,4.2,12.08
2880,6,2,1,0,0,0,0,0,162,0,12.6,11.7,33.73
2883,4,5,3,0,0,0,0,0,162,0,16.6,14.3,41.09
2884,5,5,4,0,0,0,0,0,162,0,14.1,13.6,40.53
2881,9,2,2,0,0,0,0,0,163,0,13.3,12.5,37.71
2882,7,3,3,0,0,0,0,0,163,0,12.4,11,32.18
2854,7,2,2,0,0,0,0,0,164,0,13,11.8,31.88
2855,5,3,3,0,0,0,0,0,164,0,11.1,11.3,30.59
2856,5,3,4,0,0,0,0,0,164,0,11.6,11.1,30.86
2858,5,4,5,0,0,0,0,0,164,0,8.8,9.4,27.09
1362,2,5,2,0,0,0,0,0,165,0,10.4,9.9,30.73
1452,5,4,4,0,0,0,0,0,165,0,10.7,11.2,32.26
1453,3,4,5,0,0,0,0,0,165,0,10.4,10.5,28.79
2449,4,3,1,0,0,0,0,0,166,0,8.5,8.5,25.55
2450,5,3,2,0,0,0,0,0,166,0,9.2,9.3,27.61
2451,5,2,3,0,0,0,0,0,166,0,11,10.4,31.8
2452,6,2,4,0,0,0,0,0,166,0,11.3,11,33.75
2453,4,3,5,0,0,0,0,0,166,0,11.1,10.2,31.23
2449,6,2,1,0,0,0,0,0,167,0,6.3,6.8,19.61
2450,5,2,2,0,0,0,0,0,167,0,8.2,7.6,23.42
2451,5,2,3,0,0,0,0,0,167,0,9.9,8.8,27.45
2452,5,3,4,0,0,0,0,0,167,0,9.2,8.8,27.18
2453,5,2,5,0,0,0,0,0,167,0,10,8.9,27.69
2535,2,4,2,0,0,0,0,0,168,0,12,11.7,35.9
2535,6,2,3,0,0,0,0,0,168,0,11.6,12.3,38.98
2536,5,3,4,0,0,0,0,0,168,0,13.2,13.1,39.07
2537,5,3,5,0,0,0,0,0,168,0,11.5,11.4,35.31
4113,5,2,1,0,0,0,0,0,169,0,7.8,7.5,20.64
4114,7,2,2,0,0,0,0,0,169,0,10.9,11,29.56
4115,4,3,3,0,0,0,0,0,169,0,11.9,13.7,35.4
4116,8,3,4,0,0,0,0,0,169,0,11.6,11.8,31.54
4113,7,2,1,0,0,0,0,0,170,0,10.6,10,28.69
4116,2,5,3,0,0,0,0,0,170,0,9.2,9.4,26.73
4116,6,3,4,0,0,0,0,0,170,0,10.7,9.8,28.86
4118,6,4,5,0,0,0,0,0,170,0,10.9,9.6,29.66
4114,2,4,1,0,0,0,0,0,171,0,13.1,10.8,31.55
4114,5,2,2,0,0,0,0,0,171,0,12.6,11.8,31.99
4115,6,2,3,0,0,0,0,0,171,0,13.6,13.1,38.77
4116,12,3,4,0,0,0,0,0,171,0,13.4,13.3,37.86
1265,5,3,3,0,0,0,0,0,172,0,9.2,9.7,27.6
1266,5,3,4,0,0,0,0,0,172,0,9.6,11,30.95
1267,5,3,5,0,0,0,0,0,172,0,8.1,8.1,24.92
3744,6,1,1,0,0,0,0,0,173,0,10.9,10,29.59
3745,3,2,2,0,0,0,0,0,173,0,12,11.3,33.31
3746,7,2,3,0,0,0,0,0,173,0,18.3,13.2,39.29
2393,2,5,3,0,0,0,0,0,174,0,10.7,11,33.5
2393,7,3,4,0,0,0,0,0,174,0,11.9,11.5,35.94
1364,5,3,1,0,0,0,0,0,175,0,8,8,23.41
1365,5,3,2,0,0,0,0,0,175,0,8.1,8.5,23.6
1366,5,4,4,0,0,0,0,0,175,0,10.1,10.8,31.32
1366,5,3,5,0,0,0,0,0,175,0,12.1,11.9,35.35
3477,7,3,2,0,0,0,0,0,176,0,11,9.9,28.89
3479,8,4,3,0,0,0,0,0,176,0,10.1,9,27.14
3480,2,5,4,0,0,0,0,0,176,0,6,7.7,22.2
3481,5,4,5,0,0,0,0,0,176,0,8.2,8.3,24.73
441,3,4,2,0,0,0,0,0,177,0,12.4,12.6,40.57
441,5,3,3,0,0,0,0,0,177,0,9.4,8.8,26.46
442,5,3,4,0,0,0,0,0,177,0,11.2,11,33.46
443,4,3,5,0,0,0,0,0,177,0,10.2,8.8,26.71
1984,5,4,1,0,0,0,0,0,178,0,5.4,5.7,17.91
1984,5,3,2,0,0,0,0,0,178,0,6.9,8.4,27.37
1985,9,2,4,0,0,0,0,0,178,0,6.5,7.5,25.05
1987,3,4,5,0,0,0,0,0,178,0,7.3,8.7,28.36
4271,8,5,1,0,0,0,0,0,179,0,6.5,5.9,16.52
4272,4,5,2,0,0,0,0,0,179,0,6.8,6.9,21.3
4275,5,4,4,0,0,0,0,0,179,0,7.7,7.6,22.31
4362,6,3,2,0,0,0,0,0,180,0,9.7,8.1,23.58
4363,5,3,3,0,0,0,0,0,180,0,8.3,8.4,23.57
4365,7,4,5,0,0,0,0,0,180,0,11,9.9,27.24
4270,6,3,1,0,0,0,0,0,181,0,6.6,5.7,16.94
4272,4,4,2,0,0,0,0,0,181,0,6.6,6.3,18.6
4274,8,3,4,0,0,0,0,0,181,0,9.7,9.3,28.11
4043,7,2,1,0,0,0,0,0,182,0,10.9,9.5,23.73
4044,5,3,3,0,0,0,0,0,182,0,11.1,9.1,22.6
4045,4,3,4,0,0,0,0,0,182,0,9.3,8.4,23.28
4046,4,3,5,0,0,0,0,0,182,0,13,10.6,27.32
4054,8,2,1,0,0,0,0,0,183,0,11.6,10.6,30.56
4053,6,4,2,0,0,0,0,0,183,0,14.7,12.2,37.21
2260,4,3,3,0,0,0,0,0,184,0,9.6,9.5,28.46
2261,9,3,4,0,0,0,0,0,184,0,12.5,13.5,43.19
3420,6,2,3,0,0,0,0,0,185,0,4.3,4.8,13.18
3421,7,2,5,0,0,0,0,0,185,0,3.8,4.6,13.33
3409,5,3,3,0,0,0,0,0,186,0,15.5,15.4,46.16
3411,5,3,5,0,0,0,0,0,186,0,13.8,15,47.82
3440,6,2,4,0,0,0,0,0,187,0,7,6.7,19.47
3206,3,3,4,0,0,0,0,0,188,0,8.2,7.8,24.68
3207,6,3,5,0,0,0,0,0,188,0,7.6,8.7,26.61
768,4,4,4,0,0,0,0,0,189,0,10.9,10,33.99
769,4,4,5,0,0,0,0,0,189,0,12,11.1,37.66
872,3,4,4,0,0,0,0,0,190,0,8.7,7.5,20.12
825,6,2,2,0,0,0,0,0,191,0,7.9,7.6,21.71
1556,5,3,4,0,0,0,0,0,191,0,9,8.5,28.06
1557,5,3,5,0,0,0,0,0,191,0,9.6,10.4,33.26
811,3,4,2,0,0,0,0,0,192,0,4.4,4.6,12.55
811,6,3,3,0,0,0,0,0,192,0,3.8,4.5,13.46
812,7,3,4,0,0,0,0,0,192,0,4.5,4.9,14.92
797,6,3,4,0,0,0,0,0,193,0,10.7,9.9,30.48
1688,3,5,1,0,0,0,0,0,194,0,9.2,9,27.06
1689,5,5,2,0,0,0,0,0,194,0,10.8,10.1,31
1691,2,5,4,0,0,0,0,0,194,0,9.9,9,27.74
1692,2,5,5,0,0,0,0,0,194,0,9.5,9.3,29.11
838,6,2,1,0,0,0,0,0,195,0,6.5,7.3,20.35
839,6,2,2,0,0,0,0,0,195,0,9.7,9.9,26.18
840,10,3,3,0,0,0,0,0,195,0,10.6,10.7,29.04
842,2,5,4,0,0,0,0,0,195,0,12.3,11.4,31.52
843,7,4,5,0,0,0,0,0,195,0,9.6,9.6,24.64
267,4,4,1,0,0,0,0,0,196,0,10,9.1,26.73
268,4,4,2,0,0,0,0,0,196,0,10,10,29.51
3212,0,3,3,0,0,0,0,0,196,0,12.4,11.9,36.53
3213,5,2,4,0,0,0,0,0,196,0,10.4,10.5,33.6
3214,5,3,5,0,0,0,0,0,196,0,11.1,10.5,33.79
216,6,2,5,0,0,0,0,0,197,0,11.1,10.7,33.9
2923,6,2,1,0,0,0,0,0,198,0,6.5,6.5,19.54
2924,7,2,2,0,0,0,0,0,198,0,9.9,9.5,28.59
2925,4,3,3,0,0,0,0,0,198,0,4.7,5.3,13.27
2926,5,3,4,0,0,0,0,0,198,0,10.5,10.5,33.7
2923,6,2,1,0,0,0,0,0,199,0,5.7,6.3,18.23
2924,6,3,2,0,0,0,0,0,199,0,7.4,7.8,21.74
2925,3,3,3,0,0,0,0,0,199,0,7.6,8.4,24.1
2928,6,3,5,0,0,0,0,0,199,0,8.3,9,26.89
3010,3,3,2,0,0,0,0,0,200,0,9,8.1,23.63
3011,10,2,3,0,0,0,0,0,200,0,8.8,8.4,24.64
3009,7,3,1,0,0,0,0,0,201,0,10.2,9.6,27.02
3010,3,4,2,0,0,0,0,0,201,0,11.6,9.9,28.42
3010,9,3,3,0,0,0,0,0,201,0,11.4,10.6,31.14
3011,7,3,4,0,0,0,0,0,201,0,11.4,10.5,30.72
3013,2,4,5,0,0,0,0,0,201,0,10.8,9.8,28.76
3009,7,2,1,0,0,0,0,0,202,0,6.5,6.9,20.5
3011,2,5,3,0,0,0,0,0,202,0,7.7,9.1,28.66
3011,4,3,4,0,0,0,0,0,202,0,7.8,9,27.71
3012,4,3,5,0,0,0,0,0,202,0,7.2,7.6,23.58
3011,3,5,2,0,0,0,0,0,203,0,9.3,8.9,28
3012,7,4,3,0,0,0,0,0,203,0,8.6,8.4,26
3013,3,5,4,0,0,0,0,0,203,0,8,7.5,24.74
3049,3,4,5,0,0,0,0,0,203,0,8.1,8.4,27.13
976,5,2,1,0,0,0,0,0,204,0,8.2,9.2,25.49
2574,4,3,4,0,0,0,0,0,205,0,12.7,12.4,39.65
2575,5,3,5,0,0,0,0,0,205,0,9.9,10.2,33.31
2463,5,2,2,0,0,0,0,0,206,0,5.9,6.8,18.81
2464,5,2,3,0,0,0,0,0,206,0,6.8,6.9,19.43
2465,3,2,4,0,0,0,0,0,206,0,7.8,7.8,23.19
1747,5,3,1,0,0,0,0,0,207,0,7.1,9,24.88
1748,5,3,2,0,0,0,0,0,207,0,12.6,9.3,27.08
3401,2,4,3,0,0,0,0,0,208,0,13.4,14.2,40.01
3401,4,3,4,0,0,0,0,0,208,0,13,14,35.47
1141,12,2,5,0,0,0,0,0,208,0,8,7.5,22.4
664,6,2,4,0,0,0,0,0,209,0,10.5,8.4,25.74
1581,4,3,2,0,0,0,0,0,210,0,11.4,11.4,35.77
1582,5,3,4,0,0,0,0,0,210,0,7.9,8.7,26.28
1583,4,3,5,0,0,0,0,0,210,0,8.7,9.7,30.56
2075,3,4,1,0,0,0,0,0,211,0,5,6.4,17.83
2075,7,3,2,0,0,0,0,0,211,0,5.8,6.8,18.9
2077,3,4,3,0,0,0,0,0,211,0,7.6,8.9,24.85
2077,6,3,4,0,0,0,0,0,211,0,7,7.9,23.11
2078,2,3,5,0,0,0,0,0,211,0,9.6,11.5,32.3
3273,8,2,2,0,0,0,0,0,212,0,6.9,7.9,23.33
3274,4,4,3,0,0,0,0,0,212,0,6.8,7.4,22.94
3274,7,3,4,0,0,0,0,0,212,0,7.5,7.4,23.49
3276,0,5,5,0,0,0,0,0,212,0,7.3,8.1,26.25
133,5,2,2,0,0,0,0,0,213,0,10.4,10.6,30.34
134,4,2,3,0,0,0,0,0,213,0,13.2,11.9,35.67
135,6,2,4,0,0,0,0,0,213,0,12.2,11.8,36.77
136,5,2,5,0,0,0,0,0,213,0,11.1,11,32.83
2230,7,3,2,0,0,0,0,0,214,0,7.2,7,21.84
2231,8,3,3,0,0,0,0,0,214,0,11.6,9.5,27.98
2236,8,5,4,0,0,0,0,0,214,0,10.2,9.1,28.94
2237,2,5,5,0,0,0,0,0,214,0,13.9,10.7,36.36
3391,5,3,1,0,0,0,0,0,215,0,10.6,9.9,28.18
3392,4,3,2,0,0,0,0,0,215,0,12,11.6,32.69
3393,4,3,3,0,0,0,0,0,215,0,12.3,12.4,34.59
3394,3,3,4,0,0,0,0,0,215,0,10.9,11.6,32.11
3395,6,2,5,0,0,0,0,0,215,0,10.6,10.6,29.98
3260,7,3,2,0,0,0,0,0,216,0,7.7,7.7,22.03
3262,4,4,3,0,0,0,0,0,216,0,9.5,9,26.24
1761,3,4,4,0,0,0,0,0,216,0,7.8,9.8,29.99
1761,5,3,5,0,0,0,0,0,216,0,10.9,12,35.09
3387,0,4,2,0,0,0,0,0,217,0,10,9.7,28.64
3387,6,2,3,0,0,0,0,0,217,0,11.2,10.2,32.29
3389,6,4,5,0,0,0,0,0,217,0,9.4,9.8,29.83
3386,6,2,2,0,0,0,0,0,218,0,10.3,9.2,27.01
3301,2,3,3,0,0,0,0,0,218,0,9.3,8.9,26.68
3302,6,2,4,0,0,0,0,0,218,0,11.2,9.8,29.24
3303,4,3,5,0,0,0,0,0,218,0,15.7,11.4,35.04
3333,9,2,2,0,0,0,0,0,219,0,7.2,7.3,20.49
3335,4,4,3,0,0,0,0,0,219,0,8,7.1,22.22
3600,5,2,2,0,0,0,0,0,220,0,10.7,11,30.03
3601,8,2,3,0,0,0,0,0,220,0,9.7,9.5,25.8
3602,7,3,4,0,0,0,0,0,220,0,11.3,11,30.15
3604,4,4,5,0,0,0,0,0,220,0,10.8,11.3,30.29
1769,5,3,4,0,0,0,0,0,221,0,9.9,10.7,32.13
1770,7,3,5,0,0,0,0,0,221,0,11.1,10.9,32.52
2951,4,3,3,0,0,0,0,0,222,0,8.3,8.8,24.55
2952,5,2,4,0,0,0,0,0,222,0,7.6,7.9,22.75
2953,7,2,5,0,0,0,0,0,222,0,7.7,8,22.42
3948,7,2,3,0,0,0,0,0,223,0,10.8,11.6,33.06
3949,4,3,4,0,0,0,0,0,223,0,12.2,10.9,32.55
3950,7,3,5,0,0,0,0,0,223,0,9.7,9.1,26.38
3951,4,3,4,0,0,0,0,0,223,0,8.6,8.2,25.57
3949,0,4,3,0,0,0,0,0,224,0,14.2,12.5,38.27
3950,5,2,5,0,0,0,0,0,224,0,13.1,11.7,35.4
3951,4,2,4,0,0,0,0,0,224,0,11.2,9.3,28.78
3952,5,2,5,0,0,0,0,0,224,0,10.2,10.2,30.57
2973,3,3,1,0,0,0,0,0,225,0,9.9,10.3,30.56
2974,7,2,2,0,0,0,0,0,225,0,10.7,9.8,29.94
2975,2,4,4,0,0,0,0,0,225,0,9.1,10.4,31.34
153,5,2,2,0,0,0,0,0,226,0,9.1,8.6,23.69
154,9,2,3,0,0,0,0,0,226,0,11.6,11.2,31.87
83,7,4,4,0,0,0,0,0,226,0,13.5,11,33.06
84,3,4,5,0,0,0,0,0,226,0,13.8,12,35.62
1769,4,3,3,0,0,0,0,0,227,0,8.4,8.5,24.43
2723,8,2,1,0,0,0,0,0,228,0,8,9,24.58
2725,4,4,2,0,0,0,0,0,228,0,11.5,11.1,31.09
2726,4,4,3,0,0,0,0,0,228,0,13.4,13.2,38.03
2727,4,4,4,0,0,0,0,0,228,0,9.4,10.2,30.86
2728,6,4,5,0,0,0,0,0,228,0,12.5,13,36.14
2725,3,4,2,0,0,0,0,0,229,0,10,11.2,32.76
2725,5,3,3,0,0,0,0,0,229,0,10.5,10.2,28.35
2727,9,3,5,0,0,0,0,0,229,0,9,11.2,34.84
698,5,2,1,0,0,0,0,0,230,0,6.4,6.2,18.18
699,6,2,2,0,0,0,0,0,230,0,5.5,5.8,18.18
700,5,3,3,0,0,0,0,0,230,0,10.7,11,33.67
701,5,3,4,0,0,0,0,0,230,0,9.3,11.1,32.14
710,4,3,5,0,0,0,0,0,230,0,13.5,14.3,42.71
725,6,2,1,0,0,0,0,0,231,0,9.8,8.7,27.43
726,5,2,2,0,0,0,0,0,231,0,11.7,9.7,32.25
727,5,2,3,0,0,0,0,0,231,0,12.5,10.4,35.98
728,8,2,4,0,0,0,0,0,231,0,4.2,4.3,11.75
729,5,3,5,0,0,0,0,0,231,0,13.1,11.5,37.72
1076,5,2,1,0,0,0,0,0,232,0,11.2,10.5,30.59
1077,8,2,2,0,0,0,0,0,232,0,14.3,12.5,37.26
1079,2,4,3,0,0,0,0,0,232,0,17.6,14.4,43.3
1079,5,2,4,0,0,0,0,0,232,0,15,14,39.41
1080,5,2,5,0,0,0,0,0,232,0,14.3,13.5,39.08
2100,6,2,1,0,0,0,0,0,233,0,9.2,9.1,27.75
2101,9,3,2,0,0,0,0,0,233,0,15.4,12.5,40.27
2090,4,4,5,0,0,0,0,0,233,0,13.4,13.2,41.74
386,3,3,1,0,0,0,0,0,234,0,7,6.9,20.14
387,6,2,2,0,0,0,0,0,234,0,7.8,6.7,19.43
388,8,2,3,0,0,0,0,0,234,0,7.9,8.1,23.06
389,5,3,4,0,0,0,0,0,234,0,7.8,7.3,22.78
386,5,2,1,0,0,0,0,0,235,0,9.9,10,31.38
387,6,2,2,0,0,0,0,0,235,0,11.2,11.4,38.37
388,5,2,3,0,0,0,0,0,235,0,11.1,11.3,38.59
389,5,2,4,0,0,0,0,0,235,0,12.1,12.1,39.93
390,4,2,5,0,0,0,0,0,235,0,11.6,11.1,37.56
386,5,2,1,0,0,0,0,0,236,0,10.3,10,29.08
387,5,2,2,0,0,0,0,0,236,0,8.8,9.2,26.45
388,6,2,3,0,0,0,0,0,236,0,12.4,11.2,33.39
389,6,2,4,0,0,0,0,0,236,0,12.1,11.6,36.23
386,7,3,1,0,0,0,0,0,237,0,9.2,8.8,24.55
528,6,4,3,0,0,0,0,0,238,0,8.4,8.8,26.66
529,4,4,4,0,0,0,0,0,238,0,9.6,9.1,28.95
555,4,5,3,0,0,0,0,0,239,0,10.2,8.2,26.11
556,5,4,4,0,0,0,0,0,239,0,10.9,9.7,28.98
557,4,5,5,0,0,0,0,0,239,0,10.6,8.9,28.79
2193,7,2,1,0,0,0,0,0,240,0,3.3,3.6,10.78
2194,4,3,2,0,0,0,0,0,240,0,5.4,6.1,17.65
3870,6,2,3,0,0,0,0,0,241,0,15.4,13.5,45.21
3871,4,3,4,0,0,0,0,0,241,0,15.6,14.4,46.31
3872,5,2,5,0,0,0,0,0,241,0,13.5,13.1,42.51
4197,5,4,1,0,0,0,0,0,242,0,17.7,12.3,35.53
4197,8,3,2,0,0,0,0,0,242,0,12,11.4,28.1
4199,4,3,4,0,0,0,0,0,242,0,12.6,13.1,41.84
25,4,2,2,0,0,0,0,0,243,0,6,6.9,19.87
26,11,3,3,0,0,0,0,0,243,0,10.1,9.6,28.34
28,14,3,5,0,0,0,0,0,243,0,8.6,8.7,26.16
4171,5,2,2,0,0,0,0,0,244,0,8.6,9.6,26.61
4172,5,2,3,0,0,0,0,0,244,0,9.9,12.7,33.46
4173,5,2,4,0,0,0,0,0,244,0,8.4,10.5,28.88
4174,7,2,5,0,0,0,0,0,244,0,9.3,11.7,31.51
2667,5,2,2,0,0,0,0,0,245,0,7.8,8.6,26.01
2669,6,4,4,0,0,0,0,0,245,0,9.8,9.3,27.66
2670,3,4,5,0,0,0,0,0,245,0,12.4,13.4,38.91
2043,8,2,1,0,0,0,0,0,246,0,5.9,7.3,19.37
2044,6,3,2,0,0,0,0,0,246,0,7.3,9.4,26.01
2046,3,4,3,0,0,0,0,0,246,0,7.8,8.9,26.06
481,5,2,5,0,0,0,0,0,246,0,6,8.6,23.02
2044,4,4,1,0,0,0,0,0,247,0,7.3,6.7,17.85
2045,3,4,2,0,0,0,0,0,247,0,7,7.6,19.45
2045,8,2,3,0,0,0,0,0,247,0,10.5,10.5,28.25
1165,4,4,4,0,0,0,0,0,247,0,14.4,13.2,35.52
1161,5,2,1,0,0,0,0,0,248,0,11.9,13.2,38.26
1162,6,2,2,0,0,0,0,0,248,0,16.3,15.2,46.51
1164,4,3,4,0,0,0,0,0,248,0,17.1,15.4,47.32
1165,5,2,5,0,0,0,0,0,248,0,17.5,17.4,53.74
2045,5,3,2,0,0,0,0,0,249,0,9.5,9.2,28.8
479,4,3,3,0,0,0,0,0,249,0,4.4,4.6,13.8
480,4,3,4,0,0,0,0,0,249,0,6.6,6.9,21.15
481,5,2,5,0,0,0,0,0,249,0,6.3,6.6,20.1
460,5,2,2,0,0,0,0,0,250,0,10.8,10.3,31.95
461,5,2,3,0,0,0,0,0,250,0,8.9,9.3,27.24
462,9,2,4,0,0,0,0,0,250,0,8,8.9,25.27
414,4,3,1,0,0,0,0,0,251,0,8,7.6,22.4
415,6,3,2,0,0,0,0,0,251,0,12.1,9.8,28.55
416,4,5,4,0,0,0,0,0,251,0,10.3,10.3,30.38
2909,6,4,5,0,0,0,0,0,251,0,4.5,4.3,12.37
1606,12,2,3,0,0,0,0,0,252,0,7,7,19.38
1007,6,2,1,0,0,0,0,0,253,0,7.4,7.2,19.46
1008,9,2,2,0,0,0,0,0,253,0,8.9,8.2,22.77
1010,2,4,3,0,0,0,0,0,253,0,11.9,11.5,32.47
1011,7,3,5,0,0,0,0,0,253,0,10.3,9.9,28.17
1007,7,1,1,0,0,0,0,0,254,0,12.9,12,35.73
1008,5,2,2,0,0,0,0,0,254,0,12.8,12.9,38.04
1009,6,2,3,0,0,0,0,0,254,0,15.2,13.4,40.28
1010,5,2,4,0,0,0,0,0,254,0,15.4,14.7,44.29
1011,5,2,5,0,0,0,0,0,254,0,15.7,14.5,44.27
4132,5,3,4,0,0,0,0,0,255,0,12.3,11.8,34.98
4133,3,3,5,0,0,0,0,0,255,0,12,12,35.33
1629,4,3,1,0,0,0,0,0,256,0,6,5.5,15.29
1630,6,2,2,0,0,0,0,0,256,0,8.1,7.9,22.59
1631,10,2,3,0,0,0,0,0,256,0,8.7,9,26.3
1751,4,5,4,0,0,0,0,0,256,0,9.1,9.4,27.76
1752,2,4,5,0,0,0,0,0,256,0,10.3,10.5,29.7
1239,5,3,2,0,0,0,0,0,257,0,10,8.7,25.76
1661,5,3,2,0,0,0,0,0,258,0,10.4,11.1,30.93
1663,2,4,3,0,0,0,0,0,258,0,13.7,12,35.95
1663,14,2,4,0,0,0,0,0,258,0,13.4,12.3,37.36
1712,5,3,1,0,0,0,0,0,259,0,5.8,6.2,18.16
1717,5,3,4,0,0,0,0,0,259,0,10.3,11.2,32.07
1718,5,3,5,0,0,0,0,0,259,0,11.1,12,35.03
1688,6,2,2,0,0,0,0,0,260,0,11.3,10,30.68
1689,5,2,3,0,0,0,0,0,260,0,11.1,10.3,32.2
1690,8,2,4,0,0,0,0,0,260,0,10.5,10,30.61
1691,7,2,5,0,0,0,0,0,260,0,10.5,10.4,31.55
3955,5,4,2,0,0,0,0,0,261,0,7.4,7.7,22.17
3956,4,4,3,0,0,0,0,0,261,0,9,9.1,27.94
3956,4,3,4,0,0,0,0,0,261,0,9.3,9.1,28.73
3957,5,3,5,0,0,0,0,0,261,0,7.3,8,24.62
1406,5,2,3,0,0,0,0,0,262,0,6.2,6.5,19.78
1407,5,3,4,0,0,0,0,0,262,0,12.3,9.2,27.76
1408,5,3,5,0,0,0,0,0,262,0,6,7,21.19
1364,6,2,1,0,0,0,0,0,263,0,8,7.7,25.21
1365,4,3,2,0,0,0,0,0,263,0,9.6,9.2,27.4
1366,5,2,4,0,0,0,0,0,263,0,11.8,11.8,38.02
1367,6,3,5,0,0,0,0,0,263,0,12.8,12.6,39.55
2379,6,2,1,0,0,0,0,0,264,0,7.6,9.3,29.09
2380,5,2,2,0,0,0,0,0,264,0,10.3,8,26.67
2381,13,3,4,0,0,0,0,0,264,0,6.1,7.1,22.74
1295,5,2,2,0,0,0,0,0,265,0,9.2,9.5,28.71
1296,6,2,3,0,0,0,0,0,265,0,12.3,11.6,33.96
1297,5,2,4,0,0,0,0,0,265,0,12.1,12.2,36.92
1298,6,2,5,0,0,0,0,0,265,0,10.4,11.8,32.53
2153,10,3,2,0,0,0,0,0,266,0,11.6,10.6,31.74
2154,3,3,4,0,0,0,0,0,266,0,12.9,11,31.95
2155,6,2,5,0,0,0,0,0,266,0,13.1,11.7,33.6
