Herd-Year-Classifier,Age_class_at_first_calving,Class_of_days_in_milk,Animal,Front_muscularity,Udder,Thorax_depth,Thinness,Fore_udder_attach,Rear_udder_attach,Udder_width
2518,5,4,8096,4,3,3,4,5,4,4
2520,5,4,8263,2,2,1,5,1,4,2
2520,5,4,8264,3,2,3,3,2,3,2
2593,7,3,8221,3,3,2,1,4,3,3
2594,5,5,8361,3,5,3,3,5,3,4
2593,6,5,8362,4,3,5,2,4,2,2
2594,5,5,8363,3,5,3,4,4,5,4
2593,5,5,8364,3,3,3,3,3,4,4
2593,5,5,8365,2,2,3,4,3,3,3
2594,5,5,8366,3,3,2,3,3,4,4
2593,5,5,8367,5,1,3,3,1,2,2
2593,3,5,8368,1,5,2,4,4,4,3
2593,3,5,8369,4,3,3,2,3,3,2
2593,5,5,8370,2,3,3,4,3,3,2
2594,5,4,8403,1,5,2,5,5,4,4
2593,6,3,8731,4,5,3,3,5,4,4
2593,2,5,9356,3,3,4,2,3,3,2
2597,5,5,8084,2,5,3,3,5,5,5
2596,6,4,8085,4,5,2,3,5,4,5
2597,5,5,8086,4,5,4,3,4,5,4
2596,5,4,8136,4,3,5,2,4,3,3
2597,5,5,8383,3,4,4,3,3,4,4
2596,4,5,8384,5,3,5,3,2,3,3
2596,5,4,8385,4,3,3,4,3,4,4
2596,4,4,8386,4,2,4,3,3,2,2
2596,3,5,8387,4,1,4,2,2,2,1
2596,3,5,8440,4,2,4,1,2,2,3
2597,3,3,8441,5,3,3,4,4,3,3
2596,3,3,9355,5,2,4,2,2,3,3
2482,8,1,9183,3,2,3,2,2,2,2
2483,5,4,9073,4,2,3,4,2,2,2
2483,4,3,9074,5,2,4,3,2,2,3
2484,6,3,9063,4,3,4,4,3,3,3
2484,5,4,9064,4,2,4,4,2,3,3
2484,4,4,9065,3,3,4,3,3,3,3
2484,6,4,9066,3,3,4,3,3,3,3
2484,5,4,9067,3,3,4,4,3,3,3
2484,6,3,9068,4,2,4,4,3,2,2
2484,5,4,9069,4,3,4,3,2,3,3
2484,7,2,9070,3,4,2,2,4,4,4
2484,5,4,9071,3,3,2,3,2,2,3
2484,5,3,9072,3,3,3,3,3,4,4
2484,2,4,9346,2,2,2,3,2,2,2
2484,2,5,9347,3,2,3,3,3,2,2
2485,5,4,9268,4,2,4,3,2,2,2
2485,6,3,9269,3,3,4,2,3,3,3
2463,3,4,8863,5,2,4,4,3,2,2
2481,6,4,8137,3,2,3,3,2,2,3
2481,5,4,9062,4,3,3,3,3,3,3
2486,1,1,9507,1,2,2,2,2,2,2
2486,1,2,9508,2,3,2,1,3,3,3
2522,5,4,8131,4,2,3,3,1,2,3
2522,4,5,8225,3,3,3,4,3,2,2
2522,4,5,8226,4,2,3,3,3,2,2
2522,4,5,8227,3,2,3,4,3,2,1
2527,5,4,8802,3,3,3,3,4,3,4
2527,5,4,9019,4,3,3,3,2,3,3
2527,7,2,9020,4,3,4,3,4,2,3
2527,3,4,9227,3,3,2,4,3,2,4
2528,3,5,9021,2,3,4,3,3,4,4
2528,4,5,9022,3,4,3,3,3,4,5
2529,9,5,7800,4,3,4,4,2,4,3
2529,5,5,9217,3,2,3,5,1,4,3
2531,6,4,9218,4,2,4,2,2,2,2
2531,5,3,9219,3,3,2,5,3,5,3
2531,3,4,9220,2,3,3,3,2,3,3
2539,6,4,8405,3,3,3,2,3,2,3
2539,5,4,8406,3,3,3,3,3,3,4
2539,4,3,8838,4,3,3,3,3,3,4
2600,7,2,8296,3,3,3,2,3,2,2
2600,5,3,9043,3,3,3,3,3,3,2
2399,5,4,8130,2,3,3,3,3,2,2
2399,5,4,8184,3,3,2,3,3,4,3
2400,5,3,8768,3,3,3,3,2,3,2
2400,6,3,8769,4,2,4,3,2,3,2
2400,5,4,8770,3,1,2,3,2,1,1
2402,5,5,8080,3,2,3,2,2,2,2
2402,5,4,8082,2,3,3,2,4,3,3
2403,5,4,8765,2,2,2,3,2,1,1
2403,7,2,8766,3,2,2,3,2,3,2
2403,5,4,8767,4,3,4,2,3,2,2
2404,5,5,8229,2,2,3,2,2,3,2
2615,4,5,8155,3,4,4,2,4,4,3
2615,5,4,8202,3,4,3,4,5,4,4
2615,4,4,8203,4,3,4,3,4,3,3
2616,5,4,8922,3,3,4,2,4,3,2
2616,4,4,8923,4,2,4,2,3,2,2
2616,6,3,8924,3,4,3,4,3,4,4
2617,5,4,8905,4,3,3,2,3,3,4
2617,6,3,8906,1,4,2,4,4,4,4
2617,5,3,8907,4,2,3,4,5,2,2
2624,9,5,7956,5,3,4,2,3,3,2
2624,5,5,8925,3,1,4,4,2,1,1
2624,5,5,8926,4,3,5,4,3,3,2
2624,5,4,8927,5,3,5,1,3,3,2
2624,6,3,8928,4,5,5,5,5,4,4
2624,5,3,8929,2,2,2,2,2,3,3
2625,8,1,8908,5,4,4,3,4,4,3
2625,5,4,8909,4,3,4,3,3,2,3
2627,4,5,8911,4,4,4,2,5,3,3
2627,2,5,8912,4,3,3,3,3,3,3
2635,6,3,8903,5,3,5,3,3,2,3
2635,4,5,8904,5,3,5,4,3,3,4
2685,4,3,8776,3,2,3,1,2,2,2
2685,5,4,8893,2,2,2,2,1,2,3
2410,8,1,9141,5,3,4,3,3,2,3
2488,4,5,8172,4,3,4,3,3,3,3
2488,4,5,8854,5,2,3,3,1,1,1
2488,5,5,8855,5,3,4,5,3,3,2
2488,5,5,8856,3,2,4,3,4,3,2
2488,5,5,8857,4,3,4,5,3,4,2
2488,6,4,8858,3,3,3,4,4,3,2
2488,7,4,8859,4,2,3,2,3,2,2
2488,6,5,8860,3,2,2,4,2,4,1
2488,4,5,8861,4,3,5,3,3,5,2
2490,5,3,8918,1,2,1,1,1,2,2
2490,3,6,8920,3,2,3,3,3,4,3
2490,5,5,8921,1,1,1,3,1,1,1
2491,4,5,8354,4,4,4,3,4,4,3
2491,5,5,8355,3,3,4,3,5,3,3
2491,6,5,8894,4,3,4,3,4,4,4
2492,3,4,9274,3,2,3,3,3,2,3
2492,4,4,9275,2,2,3,3,1,1,2
2492,3,1,9353,3,1,2,3,3,1,2
2493,9,5,7199,4,1,3,3,2,2,1
2493,7,3,8350,2,3,3,2,3,3,4
2493,6,4,8351,3,3,3,2,3,4,3
2493,6,3,8352,3,3,3,3,3,3,3
2493,5,4,8353,2,2,3,3,2,3,1
2495,5,5,8916,4,3,4,3,3,3,3
2495,4,5,8917,3,2,4,3,2,3,3
2514,7,2,8967,3,4,3,3,4,4,4
2514,4,5,8968,3,2,3,3,2,3,2
2514,4,5,8969,3,2,3,3,1,3,2
2514,5,4,8970,1,3,2,3,3,3,2
2514,5,4,8971,1,2,2,4,2,3,2
2514,5,5,8972,3,2,2,3,1,2,2
2514,5,4,8973,3,2,3,3,2,2,2
2514,4,5,8974,3,2,4,5,2,3,2
2514,4,5,8975,4,2,4,4,1,2,2
2514,4,5,8976,2,2,2,4,2,4,3
2561,6,3,8882,4,2,4,3,3,1,2
2561,3,5,8883,4,2,3,3,2,1,2
2563,4,3,8497,2,2,3,3,2,1,1
2582,5,4,8879,3,3,3,5,4,3,3
2582,4,5,8880,4,2,5,5,5,4,4
2582,6,3,8881,3,2,3,3,2,3,4
2584,4,4,8501,4,2,4,3,2,2,2
2584,3,4,9296,3,3,2,4,3,3,3
2587,5,4,8498,3,5,3,2,4,4,5
2587,3,5,8499,3,3,3,3,3,2,3
2406,5,4,8301,4,3,4,3,3,3,3
2406,4,5,8389,3,3,4,4,5,2,3
2406,4,4,8864,4,3,4,3,5,3,2
2406,4,4,9145,3,3,3,3,4,3,3
2406,2,4,9146,3,2,3,5,2,2,2
2406,2,4,9363,2,1,3,3,3,1,1
2406,1,4,9390,3,3,2,4,3,2,3
2406,1,3,9826,4,3,4,3,3,3,2
2407,4,5,9123,2,3,3,3,3,2,2
2407,4,5,9124,4,1,4,4,1,1,1
2408,4,5,8165,3,3,4,3,2,3,3
2408,3,4,9125,3,2,3,3,4,1,1
2410,9,4,8016,2,2,3,2,1,2,3
2410,6,4,9140,1,3,3,3,3,1,2
2410,3,4,9142,4,2,4,3,1,1,1
2489,4,5,8348,3,3,4,4,1,3,2
2489,5,5,8349,3,2,4,3,1,1,1
2521,4,5,8747,2,2,2,3,2,3,2
2521,5,4,8977,3,3,5,4,3,2,3
2521,4,5,8978,4,2,3,3,2,2,3
2533,6,3,8504,3,4,3,2,5,3,1
2533,5,4,8505,4,2,3,4,3,2,2
2533,5,2,8506,5,4,4,2,5,3,5
2649,5,5,8662,5,2,4,3,2,2,2
2649,5,5,8663,4,2,4,4,2,2,2
2649,3,5,8664,3,3,3,4,3,4,4
2649,3,5,8665,4,3,4,3,3,2,3
2363,3,5,8431,4,3,4,4,4,3,3
2363,4,4,8990,3,3,4,2,4,3,3
2363,5,4,8991,4,4,4,3,5,4,4
2363,8,4,8992,4,2,3,4,3,2,2
2363,4,4,9239,4,4,3,5,5,3,3
2363,2,4,9284,5,3,3,3,3,3,4
2462,4,5,8580,4,3,3,5,3,3,3
2462,4,5,8581,4,3,3,3,2,3,3
2544,8,1,8390,5,3,3,2,4,2,3
2544,4,5,8391,3,3,3,3,5,2,3
2544,4,4,8510,4,3,3,3,3,4,3
2548,2,7,9135,4,2,3,3,1,2,3
2548,2,7,9136,2,3,2,3,3,3,4
2548,2,7,9137,2,3,2,3,1,2,2
2548,2,7,9138,2,2,2,3,1,2,2
2548,1,7,9331,3,2,3,3,1,3,3
2554,6,4,8931,2,2,3,4,1,1,2
2554,5,5,8932,1,2,2,2,1,1,2
2554,5,5,8933,2,3,4,3,3,2,2
2554,3,5,8934,3,2,2,3,2,2,2
2554,5,5,8935,4,3,4,3,2,2,3
2556,6,4,9152,4,2,4,3,3,3,2
2556,6,4,9153,5,3,3,3,4,3,2
2556,5,5,9154,5,2,4,3,2,4,4
2556,7,2,9155,3,3,3,3,3,3,3
2622,8,5,8035,1,1,1,3,1,1,1
2622,2,4,9388,3,1,2,2,1,1,1
2423,4,4,8596,3,4,3,2,5,3,3
2423,2,4,9290,3,4,4,3,4,3,3
2426,4,5,8230,3,2,5,4,1,2,3
2426,4,5,8231,4,2,4,2,1,2,2
2426,6,4,8568,5,2,4,3,1,2,2
2546,5,5,8169,1,3,3,3,2,2,3
2546,6,4,8171,3,3,3,3,2,2,3
2546,3,5,9326,2,2,3,3,3,2,2
2547,4,5,8320,3,3,3,3,4,3,3
2547,4,6,9126,4,2,3,3,2,2,1
2547,2,5,9143,3,3,3,3,3,2,3
2547,2,7,9144,4,3,4,4,1,2,3
2549,7,3,8321,3,3,4,4,3,4,3
2549,5,4,8322,3,3,4,3,2,4,4
2549,5,5,8323,3,3,3,3,4,3,2
2549,5,4,8324,4,4,4,3,2,3,3
2550,4,5,8333,4,3,4,3,2,3,3
2550,4,5,8372,4,4,4,3,5,4,4
2550,4,4,8496,4,2,3,3,2,2,3
2550,3,3,9295,2,3,2,3,3,3,3
2551,7,3,9307,4,3,4,3,2,3,3
2551,5,4,9308,3,2,4,3,3,5,1
2551,5,4,9309,4,2,4,2,3,2,3
2551,7,2,9310,3,3,3,2,2,5,4
2552,5,4,8186,3,2,3,3,4,3,3
2552,4,4,9139,4,2,3,3,2,3,3
2553,4,4,9127,2,2,2,2,1,1,2
2553,2,5,9128,3,4,4,3,4,3,2
2553,3,4,9328,4,3,4,3,4,3,2
2648,7,3,8466,3,1,4,4,1,2,2
2648,4,5,8467,3,3,3,4,2,3,3
2648,5,5,8468,3,2,2,3,2,3,2
2648,6,4,8469,4,2,3,4,2,2,2
2653,6,4,8157,4,3,4,2,3,1,2
2653,4,5,8158,3,3,3,3,3,3,3
2653,5,5,8159,4,2,3,3,2,2,1
2653,5,5,8160,4,3,3,3,3,3,4
2653,5,5,8161,3,2,3,3,3,1,2
2653,5,5,8162,4,3,4,2,3,2,3
2653,5,4,8163,3,2,1,4,3,3,2
2653,4,5,8164,4,3,3,2,3,1,2
2653,4,5,8166,3,4,4,3,4,3,4
2653,5,2,9364,3,3,3,2,3,2,3
2351,5,4,8124,2,3,3,2,3,3,2
2351,5,5,8125,3,3,3,3,3,4,3
2351,5,4,8357,4,2,4,4,3,2,2
2509,4,5,8694,4,3,4,4,3,3,2
2509,4,4,8695,3,3,3,2,2,3,3
2509,6,4,8696,4,1,3,2,2,1,1
2509,6,4,8697,4,3,4,4,2,3,3
2510,4,4,8525,3,3,4,4,3,2,2
2510,4,4,8526,3,2,4,4,1,2,2
2510,8,2,8527,4,3,3,3,4,2,3
2510,6,3,8528,4,2,3,4,3,2,2
2510,5,4,8529,3,3,3,4,3,3,2
2510,2,4,9380,3,3,3,5,2,3,3
2511,4,4,8521,4,3,3,3,4,3,3
2511,4,5,8522,3,2,4,3,3,3,2
2511,5,5,8523,4,1,4,4,1,3,2
2511,5,4,8524,3,3,3,4,3,3,2
2545,4,5,8337,3,3,3,3,3,2,3
2545,3,4,8836,2,3,3,3,3,3,3
2564,6,1,8503,3,3,3,1,3,4,5
2564,5,4,9316,4,2,2,2,4,3,3
2583,4,5,8486,5,3,5,4,3,2,3
2583,4,5,8487,2,3,3,2,3,3,4
2583,3,5,8488,5,2,4,2,3,4,5
2583,5,5,8489,4,1,3,3,3,2,2
2583,5,5,8490,4,3,3,4,3,2,2
2585,6,4,9333,3,5,2,1,5,3,4
2585,6,4,9334,4,2,3,1,2,4,5
2586,5,4,8145,4,2,3,3,3,4,5
2586,5,4,8210,4,5,3,3,5,3,4
2586,5,3,8887,3,3,2,3,4,4,5
2586,5,2,8888,3,3,2,2,3,3,3
2586,6,1,8889,5,2,2,1,2,2,2
2586,4,2,8890,4,2,2,2,3,2,3
2639,4,5,9172,3,3,3,3,3,3,3
2639,5,5,9173,4,1,4,2,1,1,1
2639,3,5,9174,3,1,2,2,1,1,1
2639,7,3,9175,3,2,3,3,3,3,2
2639,5,5,9176,4,3,4,3,3,2,3
2639,4,5,9177,3,2,4,4,3,2,2
2639,3,5,9178,3,2,3,2,2,2,2
2640,6,4,9184,4,2,3,4,3,2,2
2640,5,5,9185,3,3,3,3,3,3,3
2640,5,4,9186,5,3,4,4,3,3,3
2640,5,4,9187,2,3,3,5,4,3,4
2641,6,4,9075,4,3,4,3,3,3,4
2641,7,3,9076,4,3,4,3,3,3,3
2641,4,4,9077,4,3,3,3,2,2,2
2641,7,2,9078,4,2,4,4,2,2,2
2641,4,4,9079,3,2,3,3,2,2,2
2641,5,4,9080,4,4,4,4,4,5,5
2641,4,4,9081,3,3,3,4,3,3,3
2641,4,4,9082,3,3,3,4,2,2,3
2642,3,5,8551,4,2,4,3,2,2,2
2642,5,5,8552,4,2,4,3,3,2,2
2643,4,4,8553,3,3,4,4,3,3,3
2643,2,5,8554,3,3,2,4,2,3,3
2644,5,4,8201,4,3,4,3,2,3,3
2644,5,4,8555,3,1,3,2,1,1,1
2644,4,5,8556,3,1,3,4,2,2,1
2644,4,5,8595,3,2,3,3,2,2,2
2579,5,5,8584,3,2,2,4,2,2,1
2580,6,4,8507,4,2,4,3,2,3,2
2580,6,4,8508,4,2,5,4,2,2,2
2580,4,5,8509,3,3,3,5,2,3,2
2507,4,3,8714,1,2,3,2,2,2,3
2507,4,3,8715,3,2,2,4,4,1,3
2508,5,4,8871,2,3,2,2,3,3,4
2508,5,5,8872,3,3,2,4,2,3,3
2404,5,5,8081,2,1,2,3,1,1,2
2404,5,5,8099,2,1,2,2,1,1,1
2424,3,5,8511,2,1,2,3,1,1,2
2424,2,5,8773,2,1,2,3,1,1,1
2500,3,6,8154,4,2,2,5,3,2,2
2500,2,5,9159,3,1,2,3,2,4,4
2611,9,5,7130,5,1,4,2,1,1,2
2611,6,2,8402,3,2,3,2,1,1,2
2623,9,4,7893,3,5,4,4,4,4,3
2623,4,4,8825,3,3,3,5,3,3,3
2623,5,5,8829,3,5,3,4,5,5,5
2623,5,2,8830,4,3,3,4,4,3,2
2623,3,5,8831,3,3,3,4,4,2,2
2629,5,4,8093,3,2,2,2,2,2,2
2629,3,2,9293,2,3,2,3,4,2,2
2631,3,4,9278,3,3,3,4,3,3,2
2631,2,5,9279,4,3,3,3,3,4,3
2633,5,4,8820,4,3,3,2,4,3,3
2633,4,4,8821,4,3,3,3,3,2,2
2633,3,4,8822,3,4,3,4,3,4,4
2634,8,2,8823,3,4,4,3,4,4,4
2634,4,5,8824,3,3,3,3,3,3,3
2636,6,4,8818,3,4,3,3,4,4,3
2636,3,5,8819,4,3,3,3,2,3,3
2652,5,5,8109,3,3,4,3,3,3,3
2652,4,4,8167,2,2,3,3,1,3,2
2652,4,4,8168,4,2,4,4,1,1,2
2652,3,5,9288,3,2,3,4,1,3,2
2654,5,4,8682,3,2,4,3,2,2,2
2654,5,4,8683,4,2,4,3,2,2,2
2654,3,4,9100,3,2,3,3,2,2,2
2654,2,4,9102,2,2,2,5,2,3,2
2659,9,5,7650,3,2,4,3,2,3,3
2659,4,6,8088,4,3,5,3,3,3,2
2659,3,7,8089,5,3,5,3,4,3,3
2659,5,4,8090,4,2,5,4,2,2,3
2659,4,6,8091,5,4,4,3,3,4,4
2659,4,7,8092,4,4,3,3,3,5,4
2659,6,2,8344,5,5,4,3,4,4,4
2659,2,7,8345,3,2,4,3,3,2,2
2659,2,7,8346,4,2,4,3,3,5,5
2661,5,5,8690,3,2,2,3,2,3,3
2661,5,4,8691,4,2,3,3,1,1,2
2661,3,5,9104,3,2,3,2,3,1,2
2661,3,4,9105,2,4,5,3,4,4,3
2661,2,5,9106,3,3,2,4,4,2,3
2661,3,4,9107,3,2,4,3,3,2,2
2691,8,1,8712,4,3,3,3,4,3,3
2691,4,3,8713,3,3,3,4,4,3,3
2388,4,5,9052,3,2,3,4,3,3,2
2388,5,5,9053,3,2,5,4,2,2,3
2388,3,4,9055,4,3,5,4,3,3,3
2389,7,2,9160,3,4,4,2,3,3,2
2389,5,4,9161,2,2,2,2,1,1,2
2389,4,6,9162,3,3,3,4,3,3,4
2389,6,4,9163,4,3,3,3,2,2,2
2389,5,4,9165,3,3,2,4,3,3,3
2389,5,5,9166,3,3,4,3,3,3,2
2389,5,4,9311,3,2,4,3,3,3,3
2391,3,5,8256,2,2,4,4,1,2,2
2391,5,5,8591,4,2,4,4,1,2,2
2391,4,5,8592,4,4,4,3,4,4,3
2391,4,5,8593,3,2,3,2,3,3,3
2392,9,5,7228,3,4,3,4,5,4,4
2392,5,4,8204,3,4,3,4,3,3,4
2392,4,4,8205,4,1,3,2,2,2,3
2392,4,5,8701,2,4,3,3,5,3,3
2393,3,5,9049,4,2,3,4,2,2,2
2393,4,5,9050,3,3,4,4,2,2,3
2393,3,5,9051,3,1,5,4,1,1,2
2398,5,4,8126,4,4,3,4,4,4,4
2398,6,5,19270,3,4,4,2,5,5,4
2420,2,7,8170,3,2,3,5,2,2,2
2420,2,5,9191,2,2,3,2,2,3,2
2420,4,2,9222,3,2,3,4,2,2,2
2420,2,5,9223,3,2,3,2,2,2,2
2421,3,6,8409,3,2,3,4,2,2,2
2421,6,4,8410,2,2,2,2,2,3,3
2421,6,3,8411,3,1,3,2,1,1,1
2421,6,3,8412,2,3,2,3,3,3,2
2651,7,3,8833,4,2,4,3,2,3,2
2665,9,6,7982,2,3,3,3,3,2,3
2665,9,5,7983,5,2,3,2,3,1,1
2439,5,5,8290,2,2,2,1,1,1,1
2439,4,5,8291,2,2,1,2,1,2,2
2439,5,4,8292,2,1,1,1,1,1,1
2470,5,5,8293,3,4,4,5,5,4,5
2470,5,4,8294,4,1,3,1,2,2,3
2470,4,5,8295,4,3,4,4,3,1,3
2579,6,3,8213,3,3,3,4,3,2,2
2579,5,3,8886,2,2,3,4,2,1,2
2579,4,2,9116,2,1,2,2,1,2,2
2651,6,2,8832,3,3,2,3,2,3,2
2651,5,4,8834,3,2,3,3,1,2,2
2656,5,5,8806,3,1,4,4,1,1,2
2656,4,5,8807,2,2,3,5,2,3,3
2494,8,4,8031,3,3,2,3,4,3,4
2494,7,2,9299,3,2,3,3,2,3,2
2494,4,5,9300,1,2,4,2,2,2,3
2494,7,3,9301,3,3,3,3,3,2,2
2494,6,3,9302,1,2,2,3,1,2,3
2494,5,5,9303,2,3,3,3,2,2,3
2494,5,4,9304,3,3,3,3,3,2,2
2494,6,4,9305,2,2,3,3,1,1,1
2494,6,4,9306,2,3,1,1,1,3,3
2496,5,5,8914,3,3,3,3,3,3,3
2496,3,5,8915,3,2,3,3,2,3,2
2537,5,5,8122,4,1,4,1,2,2,1
2537,4,6,8356,3,3,3,3,3,3,3
2537,5,5,8702,4,3,3,3,3,3,2
2537,5,4,8703,4,1,4,4,1,1,1
2538,4,5,9017,5,3,4,3,3,3,3
2538,4,4,9018,4,2,3,4,3,2,2
2619,5,5,8148,1,2,2,4,3,2,1
2619,4,5,9358,2,2,2,3,1,2,3
2619,4,4,9359,1,3,2,3,3,3,3
2619,3,5,9360,4,2,3,3,1,3,2
2619,2,6,9361,4,2,3,3,3,1,1
2619,2,4,9362,1,4,2,3,4,4,4
2620,6,4,8895,3,4,3,4,3,4,4
2620,5,4,8896,3,3,3,3,3,2,2
2621,5,5,8897,3,3,3,3,3,3,2
2621,5,4,8898,3,3,4,3,3,4,3
2621,5,5,8899,4,3,4,2,4,3,2
2621,5,4,8900,5,3,3,2,4,3,2
2626,4,5,8334,4,3,4,3,3,4,3
2626,4,5,8335,4,4,4,3,4,3,4
2626,7,2,8336,3,4,3,3,4,4,4
2632,4,5,9148,2,2,3,4,2,2,1
2632,5,5,9149,3,3,2,4,2,4,3
2632,5,4,9150,5,2,4,1,2,1,1
2632,5,5,9151,3,3,4,2,3,3,3
2697,4,5,8318,4,4,3,4,3,4,4
2697,4,5,8319,4,3,4,3,4,3,3
2697,4,4,8910,4,4,3,4,4,3,3
2425,5,4,8762,5,3,5,3,4,2,2
2425,5,5,8763,4,3,4,3,3,3,3
2425,6,4,9042,4,4,3,3,4,4,3
2590,5,5,8730,3,2,2,4,3,2,2
2590,2,4,9117,3,2,3,4,2,2,2
2664,8,2,8075,4,2,3,4,3,1,2
2664,7,5,8076,3,2,3,4,2,2,2
2664,4,5,8875,2,2,3,5,2,2,2
2664,6,1,8876,2,2,1,4,2,1,1
2664,4,4,8877,2,2,3,5,2,2,2
2664,6,1,8878,3,2,1,4,3,3,2
2671,9,5,8040,3,3,3,3,3,2,2
2671,5,5,8143,3,3,4,4,4,3,3
2671,5,5,8144,4,3,3,2,3,1,2
2671,3,4,9120,3,2,3,4,3,2,2
2671,7,5,19267,3,3,3,4,3,3,2
2672,3,6,8312,3,3,3,3,3,2,1
2672,2,6,9002,2,1,3,3,1,2,2
2673,5,5,8267,4,3,4,3,2,3,2
2673,5,5,8268,4,3,3,1,3,3,2
2673,4,5,8270,4,3,4,3,4,3,3
2674,5,4,8422,4,3,3,3,4,3,3
2674,6,4,8757,1,3,3,5,3,3,2
2688,9,6,6968,4,2,3,4,2,3,2
2688,4,6,8464,4,2,4,4,2,2,2
2461,6,3,8572,4,2,4,3,1,2,2
2502,6,3,8720,3,4,3,3,3,4,4
2502,6,4,8721,4,3,4,3,3,3,2
2502,6,4,8722,3,3,4,2,3,3,2
2503,5,4,8173,3,1,3,3,1,2,2
2503,5,4,8174,3,3,2,4,3,4,4
2504,8,7,7055,4,3,4,3,3,3,3
2504,7,3,8421,3,3,3,4,1,4,4
2353,5,4,8285,3,2,3,2,2,2,2
2353,5,4,8401,3,3,3,2,3,3,3
2353,4,5,9205,2,2,3,2,3,2,2
2354,7,3,8133,2,3,4,2,2,3,3
2354,6,4,8134,3,3,3,4,2,2,2
2390,5,5,9056,4,2,4,3,2,2,3
2390,5,5,9057,3,2,5,4,2,2,2
2390,3,6,9058,4,3,4,2,3,3,4
2390,5,4,9059,4,1,3,3,1,2,2
2675,4,5,8413,3,2,3,2,2,2,2
2675,3,5,9023,3,2,2,4,1,2,2
2675,3,4,9024,3,2,4,3,2,2,2
2675,2,5,9025,3,4,4,4,3,3,3
2675,3,5,9026,3,2,4,2,2,2,2
2356,5,5,8626,3,3,3,3,5,4,4
2356,5,5,8627,2,3,3,3,4,3,3
2356,6,4,8628,3,3,4,3,3,3,3
2356,6,4,8629,3,2,4,3,3,3,2
2356,2,5,8843,4,3,4,3,4,4,4
2356,1,2,9429,2,4,1,3,4,4,4
2357,5,4,8623,2,2,3,3,3,3,2
2357,6,4,8624,2,3,3,2,3,2,3
2357,5,4,8625,5,1,4,3,2,2,1
2357,3,4,8835,3,3,3,3,2,3,2
2357,2,5,9259,2,4,3,3,3,3,3
2361,6,4,8283,3,4,3,3,4,3,3
2361,3,6,8512,3,2,3,3,1,2,2
2362,5,5,8513,3,3,3,3,3,2,3
2362,5,6,8514,3,3,4,3,4,3,3
2362,4,5,8840,3,3,4,3,3,3,3
2362,5,5,8841,4,1,4,3,3,2,2
2362,5,5,8842,2,2,3,3,1,1,2
2376,8,5,8038,3,3,3,3,4,3,2
2376,4,5,8669,4,3,4,4,3,3,2
2376,3,5,8674,4,2,4,3,2,1,3
2516,6,4,8808,4,2,3,3,3,2,1
2516,4,5,8809,3,3,3,3,3,2,3
2516,5,4,8810,3,2,3,4,2,2,2
2516,5,5,8913,2,2,4,3,2,2,3
2670,8,5,8004,4,2,3,4,3,3,3
2670,4,5,8123,4,2,3,3,3,2,2
2670,5,5,8358,4,1,4,3,1,2,3
2680,4,5,9253,4,2,4,3,2,2,3
2680,5,3,9322,3,2,4,3,2,2,3
2360,5,5,8865,4,3,3,3,2,2,3
2360,6,4,8866,4,3,4,3,1,3,2
2360,5,5,8867,3,3,4,3,2,2,3
2364,5,5,8638,2,2,3,3,4,2,3
2364,5,5,8639,4,2,4,4,3,4,3
2364,5,5,8640,3,2,3,4,1,3,4
2364,5,5,8647,3,2,2,3,4,3,1
2364,5,5,8648,2,3,2,3,1,5,4
2364,3,4,9285,3,4,3,4,5,3,3
2366,5,5,9207,3,3,3,3,4,2,1
2366,7,3,9208,3,3,3,3,2,2,2
2367,5,5,8620,2,3,3,3,1,2,3
2367,5,5,8621,4,3,3,4,3,3,2
2367,4,5,8622,4,3,4,2,2,4,4
2368,5,5,8616,3,3,3,2,1,2,2
2368,4,5,8617,2,4,3,2,3,3,2
2368,3,5,8619,5,2,5,3,1,2,2
2368,5,5,9193,3,3,2,4,4,2,3
2380,5,5,8649,1,1,1,1,1,1,1
2380,6,4,8650,3,3,3,3,2,2,3
2380,5,5,8651,3,2,3,3,1,1,2
2380,6,4,8652,3,3,3,3,2,4,4
2380,5,4,8653,3,4,3,4,3,3,4
2381,5,5,9044,4,2,3,4,3,2,3
2381,5,4,9045,2,3,3,3,2,3,3
2381,5,5,9046,3,3,3,3,3,2,3
2435,4,5,8601,2,4,1,4,5,3,3
2435,6,3,8602,2,3,2,4,5,3,2
2435,3,4,9292,1,2,2,4,3,1,1
2437,4,4,8597,3,4,3,3,4,4,3
2437,5,5,8603,5,1,4,2,2,1,1
2460,4,6,8594,4,2,3,4,2,2,2
2460,4,6,8643,2,2,4,4,2,2,2
2460,4,5,8644,3,4,3,4,3,3,3
2460,5,4,8764,3,3,2,3,3,3,3
2461,3,4,9271,4,4,3,3,5,4,4
2536,8,2,8732,4,4,3,3,4,4,4
2536,5,6,8733,4,2,3,4,2,2,2
2536,6,4,8734,3,2,3,4,3,2,2
2536,5,5,8735,5,3,5,4,3,3,3
2536,5,5,8736,4,3,3,4,3,3,3
2536,4,5,8737,3,3,3,4,3,3,3
2536,4,5,8738,4,4,3,3,4,4,3
2536,6,3,8739,3,3,3,3,3,3,3
2536,4,5,8837,3,3,4,3,3,3,2
2601,9,6,7330,4,3,4,2,3,3,3
2602,4,5,9231,2,3,2,2,3,3,3
2602,5,5,9232,2,1,2,2,1,2,1
2602,4,5,9233,3,3,3,4,4,4,4
2602,5,4,9234,2,2,2,2,2,2,3
